Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,9,5,2022,18,5,2022,North West,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.68505145,0.748665,0.795986,0.8266048,0.85865975,0.888786,0.9158012,0.9376632,0.9654582,0.9901905,1.0131815,1.038946,1.0653065,1.09513,1.1230850000000001,1.155854,1.197652,1.251201,1.3410045
LSHTM,9,5,2022,19,5,2022,North West,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.68466705,0.7504588,0.7945157,0.8262566,0.860643,0.8887503,0.9139611,0.9382892,0.96500315,0.988418,1.0097655,1.03538,1.065976,1.092848,1.1241825,1.157928,1.195932,1.250473,1.342003
LSHTM,9,5,2022,20,5,2022,North West,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.68108185,0.7513669,0.79241385,0.82519,0.85687025000000006,0.8872658,0.9141656,0.9360716,0.96457145,0.987001,1.0111215,1.035754,1.0603315,1.091123,1.1204675,1.158334,1.1974175,1.252055,1.335829
LSHTM,9,5,2022,21,5,2022,North West,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.6831008,0.7522256,0.79423735,0.8244184,0.8563665,0.8866739,0.911225,0.9336552,0.9590032,0.9881755,1.013789,1.035064,1.061532,1.091176,1.11807,1.157428,1.196978,1.253597,1.3351225
LSHTM,9,5,2022,26,2,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.034188425,0.03785758,0.03958601,0.04127358,0.04255415,0.04389714,0.044943985,0.04595432,0.046970415,0.0481625,0.04925675,0.05019006,0.051401205,0.05258498,0.053831525,0.0554489,0.057202505,0.05918118,0.06221612
LSHTM,9,5,2022,27,2,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.03848112,0.04181984,0.043751385,0.04546134,0.046772125,0.04797419,0.048923565,0.05007102,0.051076085,0.0520858,0.05320034,0.0542499,0.055486415,0.05668369,0.0579646,0.0594697,0.061228425,0.0631502,0.066264155
LSHTM,9,5,2022,28,2,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.042254415,0.04517243,0.047255625,0.0490129,0.050205825,0.05160452,0.052755615,0.0536869,0.054729505,0.05585165,0.0567874,0.0578751,0.058956525,0.06001848,0.061172925,0.06259162,0.064284845,0.06648428,0.069642835
LSHTM,9,5,2022,1,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.045165635,0.04796821,0.05031455,0.05170226,0.053076025,0.05434652,0.0555357,0.05670856,0.057761175,0.05875175,0.05978346,0.06072874,0.061868955,0.06279053,0.06390275,0.065065219999999993,0.06672034,0.06908261,0.07210164
LSHTM,9,5,2022,2,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.046683135,0.05014276,0.05209823,0.05381518,0.055049125,0.05637275,0.05754776,0.05852502,0.059819365,0.0608782,0.061752525,0.06275616,0.06367777,0.06463885,0.06569815,0.06709468,0.06871418,0.07065712,0.07332091
LSHTM,9,5,2022,3,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.047599795,0.05067994,0.05314535,0.05466944,0.05608795,0.05728318,0.05844689,0.05949998,0.060611105,0.06164445,0.062691655,0.06366734,0.064574875,0.06557381,0.0668069,0.06797544,0.06948606,0.07124931,0.07392029
LSHTM,9,5,2022,4,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.04762158,0.05066614,0.052857235,0.05452176,0.0558703,0.05713177,0.058249385,0.05927662,0.06031681,0.06144685,0.06232178,0.06329918,0.064345115,0.06536944,0.066446425,0.06761232,0.069168635,0.07084535,0.073561785
LSHTM,9,5,2022,5,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.046778555,0.04969651,0.051519625,0.0532039,0.05470115,0.05592079,0.05689822,0.05789418,0.05889091,0.0598238,0.060711405,0.06171742,0.06278299,0.06381953,0.064824,0.06597752,0.067484185,0.06927074,0.07222821
LSHTM,9,5,2022,6,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.044532945,0.04770925,0.0493494,0.05076682,0.0520566,0.05330133,0.054196275,0.05528356,0.056187965,0.05719925,0.0579548,0.05887058,0.05992355,0.06091686,0.062175775,0.06341166,0.064653045,0.0667549,0.06947415
LSHTM,9,5,2022,7,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.04107621,0.04406702,0.045920935,0.0471646,0.048498075,0.04964135,0.05054146,0.05152112,0.052540985,0.05347055,0.054367045,0.05533258,0.05624603,0.05736743,0.058371075,0.05945766,0.06073933,0.0628949,0.065776475
LSHTM,9,5,2022,8,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.036723755,0.03940953,0.04100349,0.04266156,0.0438437,0.04486635,0.04582752,0.046783,0.047738665,0.0487,0.049642305,0.0505926,0.05154683,0.05270252,0.053734825,0.05492688,0.056317035,0.05817383,0.060921895
LSHTM,9,5,2022,9,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.031574625,0.03419139,0.035787845,0.03738826,0.0384011,0.03935071,0.040319125,0.04132522,0.042155795,0.04329505,0.044057835,0.04519996,0.04620667,0.04709659,0.048114675,0.04942506,0.05096895,0.05296249,0.05585941
LSHTM,9,5,2022,10,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.025592305,0.02825776,0.03007557,0.0314093,0.032496375,0.03354068,0.03458304,0.03552016,0.03646169,0.03738845,0.038274195,0.03935204,0.04021657,0.04114386,0.042139925,0.04353132,0.044979855,0.04690984,0.04976956
LSHTM,9,5,2022,11,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.01979774,0.02223062,0.02373216,0.02514798,0.026303575,0.02743039,0.02854991,0.02948538,0.03044447,0.03135295,0.03222318,0.0331129,0.03412792,0.03520571,0.0362856,0.03745494,0.03882872,0.04071956,0.043927955
LSHTM,9,5,2022,12,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.013959845,0.01644144,0.01808257,0.01937124,0.020525225,0.02161234,0.022502565,0.02346888,0.024634055,0.02561055,0.02644232,0.02724388,0.02819394,0.02908523,0.03028865,0.03157672,0.033198195,0.03503288,0.037918575
LSHTM,9,5,2022,13,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.0086563065,0.01121814,0.01279218,0.01423764,0.015329725,0.01627556,0.01726659,0.0181509,0.018908595,0.01986195,0.020793385,0.02189748,0.0228651,0.02383116,0.02491935,0.02612356,0.02789596,0.02956146,0.03217741
LSHTM,9,5,2022,14,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.004200577,0.006863316,0.0083882965,0.009676574,0.010784,0.01172596,0.01266415,0.01358124,0.014528835,0.01553145,0.01634975,0.0172381,0.018232625,0.01911844,0.020222825,0.02155322,0.022953905,0.02444479,0.0271448
LSHTM,9,5,2022,15,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,6.0466805e-4,0.002917731,0.004719701,0.006080028,0.0073296875,0.008381298,0.009276627,0.0101995,0.010983295,0.011768,0.012693,0.01348998,0.01435467,0.01539014,0.0163965,0.01767064,0.01912339,0.02081773,0.02316486
LSHTM,9,5,2022,16,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.0020174795,5.811274e-4,0.0023388235,0.003599392,0.0047237875,0.005737554,0.006708503,0.007670692,0.008650461,0.009398385,0.01025433,0.01106322,0.011949825,0.01275811,0.0137511,0.01491838,0.01625232,0.01802643,0.02044533
LSHTM,9,5,2022,17,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.003844136,-0.001367117,6.1775345e-4,0.001920486,0.0031630525,0.004239077,0.005260539,0.006355408,0.0071891735,0.00792998,0.008805119,0.00957714,0.010341735,0.01128011,0.012306725,0.01343068,0.0145464,0.01623115,0.018512785
LSHTM,9,5,2022,18,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.005211038,-0.001779788,-1.096074e-4,0.001121932,0.0023756225,0.003588326,0.004623614,0.005524364,0.0063718625,0.007245355,0.0080402435,0.008792372,0.009539189,0.0105226,0.011624675,0.0128382,0.01402045,0.01554111,0.017760105
LSHTM,9,5,2022,19,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.005431642,-0.002157925,-3.9717944999999e-4,0.00103931,0.0022375525,0.0032763,0.0043721375,0.005226912,0.006099842,0.00694228,0.007641875,0.008615162,0.0095843245,0.01061956,0.011642675,0.01261568,0.0139162,0.01547115,0.017858085
LSHTM,9,5,2022,20,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.005051998,-0.002518885,-5.514852e-4,0.001024468,0.002224055,0.003365073,0.004382408,0.005109308,0.006050912,0.007008085,0.007725705,0.008572716,0.009582678,0.0105271,0.011712775,0.01281954,0.014029245,0.01567644,0.0181348
LSHTM,9,5,2022,21,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.0051890045,-0.002588633,-8.5690025e-4,6.37676e-4,0.0018746675,0.002922368,0.00386696,0.004903886,0.0058631115,0.00676324,0.0075273425,0.00843466,0.009411225,0.0102437,0.01136625,0.01250182,0.01362744,0.01520535,0.018076175
LSHTM,9,5,2022,22,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.0057849445,-0.003266716,-0.0017994715,-3.919046e-4,7.6657375e-4,0.001898563,0.0029365015,0.003898104,0.004852805,0.00582098,0.00662472,0.007639044,0.0085420045,0.009441974,0.0103981,0.01140304,0.012650515,0.01426276,0.017670815
LSHTM,9,5,2022,23,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.0077414505,-0.005319475,-0.003620722,-0.00210236,-0.0011415975,-1.242845e-4,9.189449e-4,0.001870702,0.0027919585,0.00372102,0.004631457,0.005453002,0.006350082,0.007353566,0.0084315,0.009632004,0.011149,0.01289203,0.01540878
LSHTM,9,5,2022,24,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.0109421,-0.008585156,-0.0070545645,-0.00548548,-0.0043367725,-0.003237877,-0.002237518,-0.001414334,-4.971528e-4,2.73016e-4,0.0012215055,0.002107192,0.0030469105,0.00424890300000001,0.00525864500000001,0.006488592,0.0080410975,0.009855629,0.012825485
LSHTM,9,5,2022,25,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.01591375,-0.01346895,-0.011751485,-0.010161,-0.0088565725,-0.007851091,-0.0068684525,-0.005942194,-0.005124632,-0.00421732,-0.003384663,-0.002461886,-0.00151945399999999,-5.3714349999999e-4,6.6786975e-4,0.001914456,0.003560932,0.00557919300000001,0.0084471485
LSHTM,9,5,2022,26,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.022356215,-0.0195729,-0.017743645,-0.01621014,-0.014873475,-0.0137383,-0.012779155,-0.01191702,-0.010956815,-0.01002045,-0.0092067435,-0.008464564,-0.0073800945,-0.006392713,-0.005141415,-0.00386473,-0.0023443645,-3.0378049999999e-4,0.002834948
LSHTM,9,5,2022,27,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.03015127,-0.02667367,-0.02464082,-0.0233266,-0.022213675,-0.02083512,-0.01976219,-0.0188656,-0.017991825,-0.01719785,-0.016254945,-0.0151529,-0.0141436,-0.01315875,-0.011983025,-0.01082666,-0.009205241,-0.00718261999999998,-0.0038882065
LSHTM,9,5,2022,28,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.0373608,-0.03459006,-0.03284335,-0.03103816,-0.0296057,-0.0285765,-0.027651445,-0.02665124,-0.025784235,-0.02477725,-0.023731855,-0.02280798,-0.021920905,-0.0208664,-0.019670675,-0.01810766,-0.016753045,-0.01436624,-0.01153406
LSHTM,9,5,2022,29,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.045453165,-0.04240694,-0.040580525,-0.03909512,-0.037749275,-0.03659292,-0.035511685,-0.0343845,-0.033332335,-0.03238365,-0.031398295,-0.03055496,-0.029514935,-0.02845041,-0.027226675,-0.0258217,-0.02434767,-0.022324,-0.0193744
LSHTM,9,5,2022,30,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.053053695,-0.050010400000000003,-0.04808245,-0.0463774,-0.045073275,-0.04390941,-0.042844795,-0.04172942,-0.04080766,-0.0396633,-0.03853986,-0.03755196,-0.036489295,-0.0354417,-0.03442855,-0.03305624,-0.031566345,-0.02996982,-0.027013245
LSHTM,9,5,2022,31,3,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.059482935,-0.05675096,-0.054614645,-0.05294266,-0.05137555,-0.04993578,-0.048957495,-0.04790806,-0.046805925,-0.0458681,-0.04488356,-0.04397166,-0.04289805,-0.04187065,-0.040701475,-0.03931122,-0.03797186,-0.03604826,-0.032912725
LSHTM,9,5,2022,1,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.064937815,-0.06185539,-0.059571265,-0.05777264,-0.05604895,-0.05485335,-0.053818185,-0.05272824,-0.051689325,-0.05073405,-0.04969535,-0.04864688,-0.047677385,-0.04657536,-0.045498825,-0.04403166,-0.042327385,-0.04056981,-0.03757268
LSHTM,9,5,2022,2,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.068354255,-0.06506717,-0.062302065,-0.06081324,-0.0593153,-0.057826,-0.05664041,-0.05572228,-0.054607205,-0.05367635,-0.052713235,-0.05152524,-0.050466,-0.04933463,-0.048141025,-0.04680496,-0.04537782,-0.04365941,-0.04055815
LSHTM,9,5,2022,3,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.06981164,-0.06609627,-0.064010345,-0.06186398,-0.06018615,-0.05863884,-0.057556935,-0.0566043,-0.055395245,-0.05442745,-0.053546875,-0.05249614,-0.05136513,-0.05036229,-0.049118175,-0.04787268,-0.046215075,-0.04421211,-0.041355735
LSHTM,9,5,2022,4,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.06894727,-0.06540724,-0.063166125,-0.06108102,-0.05951345,-0.05801814,-0.05674033,-0.05568522,-0.05446765,-0.053449,-0.052311755,-0.05131594,-0.050269385,-0.04906019,-0.047943525,-0.04675136,-0.04515869,-0.04300474,-0.040347555
LSHTM,9,5,2022,5,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.066163905,-0.06298377,-0.060573565,-0.05878106,-0.0570068,-0.05550255,-0.054132225,-0.05300414,-0.052085765,-0.0508589,-0.04989277,-0.04874276,-0.04751973,-0.04636532,-0.0450865,-0.04366944,-0.04210535,-0.04028857,-0.03721136
LSHTM,9,5,2022,6,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.06254317,-0.05915268,-0.056726055,-0.05476114,-0.053313225,-0.0519249,-0.050630355,-0.0495428,-0.04829175,-0.04713605,-0.046057485,-0.0449753,-0.043741605,-0.04244529,-0.041154125,-0.03962162,-0.037931225,-0.0356481,-0.03252556
LSHTM,9,5,2022,7,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.0578781,-0.0542655,-0.05220976,-0.05036818,-0.0489413,-0.04760175,-0.04645601,-0.0451687,-0.044030525,-0.04290235,-0.04166832,-0.0405208,-0.039325825,-0.03770551,-0.036353575,-0.0349549,-0.03290182,-0.03076111,-0.02737631
LSHTM,9,5,2022,8,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.053789565,-0.05030636,-0.04816662,-0.04638838,-0.0447341,-0.04325215,-0.041998645,-0.04054246,-0.039449565,-0.0382602,-0.03698926,-0.03584824,-0.03476862,-0.03334118,-0.03189265,-0.0302582,-0.02814887,-0.02576286,-0.02187965
LSHTM,9,5,2022,9,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.05027694,-0.04680621,-0.04447324,-0.04281456,-0.0412929,-0.03952345,-0.03830956,-0.03677952,-0.03555006,-0.0343584,-0.03327379,-0.03195966,-0.030783515,-0.02910059,-0.02768315,-0.02602074,-0.02429357,-0.02164548,-0.017346025
LSHTM,9,5,2022,10,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.047761445,-0.0443413,-0.041971875,-0.04007488,-0.038501875,-0.03709705,-0.03577998,-0.0345362,-0.03333043,-0.03192045,-0.03037124,-0.02913046,-0.0278666,-0.02647689,-0.02496715,-0.0236132,-0.02120267,-0.01801271,-0.013562625
LSHTM,9,5,2022,11,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.04687781,-0.04307621,-0.04087202,-0.03911444,-0.03740815,-0.03590626,-0.03462344,-0.0335404,-0.032369955,-0.030817,-0.029587385,-0.02822932,-0.026871565,-0.0251207,-0.0238869,-0.0220157,-0.019767415,-0.01694272,-0.01162234
LSHTM,9,5,2022,12,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.0474909,-0.04372013,-0.041712215,-0.03970214,-0.038004925,-0.03652227,-0.035185975,-0.03406246,-0.032811855,-0.0312986,-0.030161525,-0.02902918,-0.027654925,-0.02606411,-0.02425745,-0.02241194,-0.020491445,-0.01733743,-0.012690865
LSHTM,9,5,2022,13,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.050397,-0.04658513,-0.043948715,-0.04213994,-0.0404993,-0.03883534,-0.03746253,-0.0362422,-0.03498036,-0.0337869,-0.03248004,-0.031143,-0.02987423,-0.02847392,-0.0265546,-0.02467734,-0.02270741,-0.02001698,-0.015622915
LSHTM,9,5,2022,14,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.05478258,-0.05086798,-0.048077305,-0.0459442,-0.044350975,-0.04303302,-0.04169001,-0.04005396,-0.03901979,-0.0375925,-0.036214005,-0.03476678,-0.033549395,-0.03200775,-0.03033935,-0.02881156,-0.02670265,-0.02364236,-0.019983755
LSHTM,9,5,2022,15,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.060577110000000003,-0.0565702,-0.053912005,-0.051401380000000003,-0.04965995,-0.0482732,-0.046746005,-0.0453354,-0.043883445,-0.04253705,-0.041270445,-0.03986146,-0.03848298,-0.03683335,-0.0351907,-0.03333082,-0.031276655,-0.02881689,-0.02475248
LSHTM,9,5,2022,16,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.06796001,-0.06335054,-0.06046173,-0.0580916,-0.055914325,-0.05410472,-0.05254683,-0.05099286,-0.04964641,-0.0480836,-0.046608335,-0.04527828,-0.043732485,-0.04238796,-0.0405332,-0.03877104,-0.036805665,-0.03444197,-0.029252025
LSHTM,9,5,2022,17,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.075309855,-0.07066393,-0.06753836,-0.06467832,-0.062746075,-0.06054975,-0.058614735,-0.0571025,-0.055832425,-0.05421385,-0.05257078,-0.05102516,-0.04944627,-0.04766643,-0.045562475,-0.04388524,-0.04150219,-0.03806998,-0.03357464
LSHTM,9,5,2022,18,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.08359179,-0.07820509,-0.074620535,-0.07163994,-0.0693064,-0.06659434,-0.064508485,-0.06295186,-0.06114467,-0.05956255,-0.057861865,-0.05604694,-0.054205955,-0.05197142,-0.04969875,-0.04744142,-0.04505747,-0.0414958,-0.03663244
LSHTM,9,5,2022,19,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.09179119,-0.0852582,-0.081019555,-0.07803346,-0.075284925,-0.07230986,-0.069801965,-0.06783922,-0.065406275,-0.0635544,-0.061349895,-0.05946732,-0.057247905,-0.05498018,-0.052903725,-0.05050924,-0.04768506,-0.04365655,-0.03754649
LSHTM,9,5,2022,20,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.098951115,-0.09158118,-0.08663273,-0.08347294,-0.080011475,-0.07684401,-0.073936645,-0.07092,-0.06909389,-0.06682445,-0.064056485,-0.06162984,-0.059286375,-0.05666483,-0.054177975,-0.05112588,-0.04783316,-0.04338496,-0.03651026
LSHTM,9,5,2022,21,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.10554775,-0.09766038,-0.09138299,-0.08747554,-0.083322275,-0.07980269,-0.07658849,-0.0737068,-0.07070438,-0.06796515,-0.06506414,-0.06224026,-0.05953084,-0.05635192,-0.052932225,-0.04982722,-0.045599455,-0.04123475,-0.033448825
LSHTM,9,5,2022,22,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.1111115,-0.10091169999999999,-0.094860545,-0.09014486,-0.0851604,-0.08086334,-0.07771329,-0.07422598,-0.070629995,-0.0676674,-0.064717345,-0.06087204,-0.057389995,-0.05396354,-0.050093575,-0.04661578,-0.04190574,-0.03601198,-0.027707425
LSHTM,9,5,2022,23,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.1176435,-0.103764,-0.09645416,-0.09023876,-0.085256075,-0.08012112,-0.07675731,-0.07276252,-0.069287435,-0.06568255,-0.06176289,-0.05784042,-0.053976775,-0.05022824,-0.0458684,-0.04141738,-0.03629113,-0.0291752499999999,-0.019962525
LSHTM,9,5,2022,24,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.1200118,-0.1051744,-0.097549745,-0.09004746,-0.08393245,-0.07832462,-0.073615645,-0.06916156,-0.06577915,-0.0616351,-0.05782539,-0.05339924,-0.04916183,-0.04476498,-0.039938825,-0.03471958,-0.028808365,-0.0215048299999999,-0.00966585350000001
LSHTM,9,5,2022,25,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.12097105,-0.1059866,-0.0965875,-0.08857576,-0.081576125,-0.07558516,-0.070158335,-0.06501828,-0.06051802,-0.05586625,-0.051707485,-0.04747334,-0.043193845,-0.03842219,-0.033055,-0.02703672,-0.02051885,-0.01204264,1.777597e-4
LSHTM,9,5,2022,26,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.12003065,-0.1065529,-0.09472562,-0.08596508,-0.077758025,-0.07151321,-0.065953425,-0.06055448,-0.055548405,-0.0503213,-0.045331625,-0.04038018,-0.035765065,-0.03150643,-0.025872675,-0.0191199,-0.011742945,-0.00146382199999997,0.01238693
LSHTM,9,5,2022,27,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.11794745,-0.1055126,-0.092391305,-0.08228842,-0.073452625,-0.06689362,-0.06030419,-0.05492738,-0.04982708,-0.04466865,-0.03898652,-0.03395288,-0.028771125,-0.02291746,-0.0170614,-0.01037786,-0.00316478699999997,0.01021632,0.022008845
LSHTM,9,5,2022,28,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.11663285,-0.1017031,-0.08961406,-0.07872562,-0.07050565,-0.0611414,-0.05485864,-0.04886762,-0.04392019,-0.0389964,-0.03335333,-0.0275384,-0.02186004,-0.0158102,-0.00877358999999999,-0.001328238,0.00612126000000001,0.0191782100000001,0.0331439
LSHTM,9,5,2022,29,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.1153162,-0.09686639,-0.083625685,-0.07518416,-0.065834475,-0.05630355,-0.049802135,-0.04390516,-0.03803323,-0.0328541,-0.02710703,-0.02053558,-0.01448915,-0.008976349,-0.00177704999999999,0.00701549,0.01623125,0.0263434600000001,0.04381979
LSHTM,9,5,2022,30,4,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.1125666,-0.09379103,-0.07997786,-0.07095258,-0.06157955,-0.0531895,-0.04539054,-0.0389901,-0.032190305,-0.0261962,-0.02082678,-0.01448574,-0.00838695849999997,-0.002008285,0.00611772000000002,0.01350192,0.024182415,0.0347819800000001,0.05408069
LSHTM,9,5,2022,1,5,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.1096408,-0.09014649,-0.07656583,-0.0677262,-0.057466525,-0.0491133,-0.041624905,-0.03438614,-0.027605265,-0.02098845,-0.015586895,-0.009698818,-0.00351207849999999,0.00388827700000002,0.01166475,0.020803,0.03092234,0.0418667400000001,0.06079341
LSHTM,9,5,2022,2,5,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.1058296,-0.08574764,-0.074242385,-0.06309138,-0.053354375,-0.04519764,-0.038007255,-0.0304058,-0.023035545,-0.0171106,-0.01142346,-0.005721418,0.00142725400000006,0.008996225,0.017782125,0.02687522,0.036630855,0.0484848000000001,0.067719535
LSHTM,9,5,2022,3,5,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.10213865,-0.08352572,-0.069238495,-0.0587832,-0.0498797,-0.04032881,-0.03394038,-0.02697348,-0.02082525,-0.0141946,-0.008572928,-0.00170416399999999,0.00631750350000001,0.01407534,0.022296925,0.03062788,0.040554435,0.0532770200000001,0.074617885
LSHTM,9,5,2022,4,5,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.09672993,-0.08090539,-0.06549568,-0.05485054,-0.046204575,-0.03787831,-0.030340495,-0.02390246,-0.01815247,-0.0123476,-0.0054166165,0.00246792000000002,0.00975580950000004,0.01730705,0.025524825,0.03419434,0.04446984,0.05835423,0.08032569
LSHTM,9,5,2022,5,5,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.09358525,-0.0762816,-0.06367646,-0.05335586,-0.043345375,-0.03523901,-0.026585375,-0.02109872,-0.01529564,-0.00843277,-0.003032726,0.00384230000000001,0.011946125,0.01987989,0.027082775,0.03749244,0.048422825,0.06100924,0.083085935
LSHTM,9,5,2022,6,5,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.092718115,-0.07379016,-0.059857955,-0.05112476,-0.041766175,-0.0325005,-0.025091335,-0.01839242,-0.01294772,-0.00620222,-5.8547914999999e-4,0.006806678,0.01390359,0.02187432,0.029691275,0.04057528,0.049626415,0.06512914,0.085735335
LSHTM,9,5,2022,7,5,2022,North West,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.0903777,-0.07107204,-0.05829534,-0.04901956,-0.040093725,-0.03126577,-0.023218355,-0.01789318,-0.01125368,-0.004438745,0.002195664,0.00906480200000001,0.016270915,0.0234004500000001,0.032028875,0.04127202,0.052166675,0.06587189,0.087944065
