Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,19,7,2022,29,6,2022,North West,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,4.494462,4.524637,4.5466295,4.564036,4.5802425,4.592458,4.606119,4.617982,4.6283655,4.63731,4.6493915,4.661584,4.6723965,4.685661,4.69751,4.713094,4.730235,4.748863,4.779124
LSHTM,19,7,2022,30,6,2022,North West,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,4.590905,4.6191,4.642368,4.65911,4.674235,4.688203,4.702538,4.715028,4.725135,4.737415,4.7501025,4.760768,4.772152,4.784438,4.7968725,4.814258,4.830673,4.850599,4.8852085
LSHTM,19,7,2022,1,7,2022,North West,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,4.6780855,4.706304,4.7296685,4.747718,4.7638175,4.776301,4.7899105,4.8036,4.8168355,4.831025,4.841292,4.854102,4.865257,4.877262,4.89098,4.905872,4.92574,4.94632,4.9812635
LSHTM,19,7,2022,2,7,2022,North West,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,4.751768,4.786542,4.81016,4.829932,4.8448725,4.859927,4.8769085,4.889964,4.901662,4.91502,4.928056,4.940512,4.9530205,4.964312,4.979125,4.995858,5.0175425,5.041418,5.072708
LSHTM,19,7,2022,3,7,2022,North West,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,4.8080415,4.850273,4.8791079999999996,4.903884,4.9206375,4.940787,4.9526065,4.967594,4.980207,4.99357,5.007864,5.021164,5.0390605,5.05349,5.068085,5.084934,5.107775,5.136376,5.1805515
LSHTM,19,7,2022,4,7,2022,North West,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,4.849441,4.896441,4.9327115,4.96272,4.985745,5.003819,5.0210105,5.039012,5.057772,5.072025,5.088038,5.103008,5.1208065,5.138552,5.15971,5.180676,5.2138735,5.242495,5.2950025
LSHTM,19,7,2022,5,7,2022,North West,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,4.8612115,4.919662,4.965909,5.003106,5.02877,5.058791,5.0811725,5.101066,5.124601,5.148575,5.167364,5.184964,5.2065945,5.231373,5.2576725,5.288014,5.3235085,5.361459,5.433548
LSHTM,19,7,2022,6,7,2022,North West,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,4.846598,4.927955,4.9802825,5.026922,5.0653325,5.098546,5.130689,5.157232,5.187863,5.216125,5.2450835,5.270504,5.298825,5.330797,5.360465,5.402886,5.452786,5.508646,5.605715
LSHTM,19,7,2022,14,4,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,28796,29319,29655,30025,30300,30539,30772,30944,31114,31264,31459,31679,31870,32131,32354,32627,32967,33380,33950
LSHTM,19,7,2022,15,4,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,26237,26787,27129,27419,27674,27914,28114,28299,28450,28602,28779,28982,29189,29400,29639,29905,30201,30593,31148
LSHTM,19,7,2022,16,4,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,24053,24518,24904,25167,25376,25605,25776,25928,26122,26265,26418,26621,26821,26999,27217,27493,27803,28115,28627
LSHTM,19,7,2022,17,4,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,22156,22559,22955,23208,23396,23617,23787,23925,24104,24265,24428,24598,24809,24965,25196,25441,25710,26040,26480
LSHTM,19,7,2022,18,4,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,20544,20971,21284,21552,21761,21949,22103,22259,22438,22592,22759,22947,23120,23309,23490,23703,23977,24302,24716
LSHTM,19,7,2022,19,4,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,19220,19650,19966,20223,20427,20585,20749,20943,21089,21236,21410,21575,21750,21932,22119,22318,22597,22900,23362
LSHTM,19,7,2022,20,4,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,18248,18617,18911,19184,19369,19552,19739,19892,20032,20169,20329,20494,20669,20856,21051,21277,21522,21804,22263
LSHTM,19,7,2022,21,4,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,17499,17899,18151,18407,18604,18783,18944,19119,19260,19382,19553,19716,19876,20042,20245,20444,20742,21030,21405
LSHTM,19,7,2022,22,4,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,16996,17398,17676,17887,18105,18275,18429,18569,18719,18863,19016,19176,19349,19500,19666,19897,20190,20445,20886
LSHTM,19,7,2022,23,4,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,16724,17115,17380,17612,17809,17991,18123,18263,18410,18544,18700,18848,19003,19175,19346,19541,19824,20147,20572
LSHTM,19,7,2022,24,4,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,16611,17034,17304,17515,17713,17872,18013,18143,18294,18424,18562,18723,18858,19041,19223,19418,19670,20016,20454
LSHTM,19,7,2022,25,4,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,16670,17092,17346,17563,17751,17926,18074,18193,18333,18471,18622,18744,18899,19079,19281,19448,19685,20009,20468
LSHTM,19,7,2022,26,4,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,16864,17271,17543,17769,17908,18076,18227,18378,18508,18656,18782,18941,19098,19248,19448,19621,19837,20184,20661
LSHTM,19,7,2022,27,4,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,17173,17542,17799,18016,18192,18349,18525,18653,18779,18917,19070,19221,19376,19533,19707,19892,20139,20481,20931
LSHTM,19,7,2022,28,4,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,17486,17853,18127,18333,18515,18699,18860,18990,19117,19262,19399,19545,19714,19887,20057,20277,20519,20822,21304
LSHTM,19,7,2022,29,4,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,17863,18205,18459,18681,18875,19036,19213,19335,19466,19629,19786,19921,20070,20243,20451,20640,20889,21200,21684
LSHTM,19,7,2022,30,4,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,18201,18541,18778,18986,19165,19350,19518,19669,19825,19978,20134,20267,20429,20589,20783,20991,21234,21572,22050
LSHTM,19,7,2022,1,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,18456,18801,19030,19247,19445,19638,19790,19938,20095,20242,20419,20554,20689,20852,21053,21248,21483,21816,22319
LSHTM,19,7,2022,2,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,18586,18941,19208,19431,19615,19779,19949,20116,20244,20389,20524,20677,20846,21032,21191,21421,21659,21942,22437
LSHTM,19,7,2022,3,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,18601,18970,19215,19461,19625,19802,19960,20106,20246,20374,20526,20694,20837,21005,21199,21391,21595,21897,22368
LSHTM,19,7,2022,4,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,18444,18848,19063,19313,19478,19611,19767,19917,20076,20213,20349,20496,20650,20818,20978,21174,21405,21666,22076
LSHTM,19,7,2022,5,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,18134,18464,18740,18948,19119,19260,19412,19568,19706,19861,19975,20095,20250,20419,20597,20771,20960,21230,21634
LSHTM,19,7,2022,6,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,17614,17954,18220,18423,18591,18739,18877,19023,19135,19269,19412,19552,19671,19833,19984,20168,20386,20629,20998
LSHTM,19,7,2022,7,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,16978,17317,17539,17730,17882,18016,18198,18321,18422,18540,18677,18813,18958,19091,19243,19420,19629,19854,20234
LSHTM,19,7,2022,8,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,16227,16529,16763,16939,17090,17221,17349,17478,17591,17716,17831,17965,18108,18245,18402,18559,18725,18965,19342
LSHTM,19,7,2022,9,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,15368,15676,15897,16101,16221,16341,16466,16579,16681,16805,16946,17059,17187,17310,17455,17616,17768,18005,18400
LSHTM,19,7,2022,10,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,14517,14798,15054,15196,15336,15446,15553,15666,15774,15898,16002,16123,16239,16364,16515,16656,16809,17026,17371
LSHTM,19,7,2022,11,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,13680,13985,14158,14324,14467,14597,14697,14802,14894,14998,15102,15206,15334,15451,15578,15721,15879,16071,16438
LSHTM,19,7,2022,12,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,12935,13183,13359,13534,13675,13781,13894,14015,14103,14195,14286,14382,14486,14606,14716,14854,15011,15243,15570
LSHTM,19,7,2022,13,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,12267,12522,12693,12826,12977,13097,13195,13304,13399,13502,13596,13676,13768,13872,13971,14113,14321,14522,14857
LSHTM,19,7,2022,14,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,11696,11977,12134,12275,12405,12526,12638,12727,12823,12910,12999,13091,13187,13278,13402,13559,13739,13922,14225
LSHTM,19,7,2022,15,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,11303,11564,11737,11881,12005,12124,12214,12307,12400,12476,12563,12653,12752,12878,13005,13169,13340,13527,13780
LSHTM,19,7,2022,16,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,11064,11330,11497,11625,11771,11879,11976,12057,12143,12221,12317,12414,12514,12633,12780,12919,13092,13308,13568
LSHTM,19,7,2022,17,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,11010,11230,11419,11597,11692,11785,11886,11989,12084,12163,12275,12355,12457,12576,12721,12864,13055,13255,13581
LSHTM,19,7,2022,18,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,11074,11344,11545,11688,11811,11909,12007,12107,12206,12299,12401,12507,12609,12734,12858,13008,13210,13426,13786
LSHTM,19,7,2022,19,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,11344,11602,11840,11989,12106,12226,12324,12446,12540,12628,12727,12843,12975,13106,13229,13361,13566,13815,14169
LSHTM,19,7,2022,20,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,11825,12094,12304,12443,12607,12741,12866,12968,13092,13185,13294,13413,13540,13678,13826,13980,14148,14427,14794
LSHTM,19,7,2022,21,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,12496,12781,12976,13136,13294,13426,13587,13721,13833,13938,14068,14204,14335,14469,14647,14798,15000,15258,15654
LSHTM,19,7,2022,22,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,13329,13662,13869,14054,14213,14365,14508,14648,14788,14917,15060,15180,15342,15488,15641,15875,16074,16336,16733
LSHTM,19,7,2022,23,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,14335,14724,14986,15170,15340,15524,15651,15787,15927,16088,16219,16387,16552,16699,16890,17121,17358,17597,18034
LSHTM,19,7,2022,24,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,15581,15985,16242,16471,16686,16832,16988,17126,17267,17429,17592,17756,17923,18123,18342,18565,18800,19083,19553
LSHTM,19,7,2022,25,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,16993,17387,17681,17925,18118,18305,18458,18628,18805,18943,19115,19276,19455,19672,19892,20146,20379,20745,21282
LSHTM,19,7,2022,26,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,18476,18921,19229,19465,19683,19852,20046,20225,20401,20590,20740,20919,21106,21328,21569,21797,22096,22478,23047
LSHTM,19,7,2022,27,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,20041,20481,20810,21068,21243,21446,21659,21860,22031,22227,22407,22617,22797,23015,23243,23499,23775,24247,24818
LSHTM,19,7,2022,28,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,21491,22027,22327,22592,22818,23031,23240,23441,23618,23830,24030,24199,24440,24652,24876,25137,25458,25904,26530
LSHTM,19,7,2022,29,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,22937,23450,23737,23968,24256,24498,24680,24898,25106,25295,25525,25714,25880,26118,26380,26658,26983,27456,28017
LSHTM,19,7,2022,30,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,24102,24659,24943,25243,25478,25727,25931,26161,26359,26570,26766,26969,27202,27414,27649,27920,28284,28696,29309
LSHTM,19,7,2022,31,5,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,25112,25593,25926,26238,26500,26721,26911,27147,27350,27560,27789,28007,28209,28423,28620,28863,29225,29689,30248
LSHTM,19,7,2022,1,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,25808,26273,26613,26970,27209,27435,27628,27879,28089,28284,28497,28716,28917,29092,29310,29570,29891,30348,30963
LSHTM,19,7,2022,2,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,26179,26674,27079,27356,27634,27886,28113,28312,28498,28696,28929,29119,29296,29459,29720,29985,30297,30658,31277
LSHTM,19,7,2022,3,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,26338,26865,27273,27560,27810,28051,28299,28478,28683,28866,29040,29250,29444,29632,29868,30110,30405,30834,31435
LSHTM,19,7,2022,4,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,26319,26851,27239,27515,27791,28022,28264,28464,28667,28835,29027,29191,29380,29598,29828,30068,30393,30776,31340
LSHTM,19,7,2022,5,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,26160,26730,27087,27351,27650,27876,28130,28315,28505,28700,28856,29031,29245,29440,29665,29915,30265,30650,31202
LSHTM,19,7,2022,6,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,26001,26546,26921,27212,27453,27715,27945,28135,28317,28465,28656,28870,29067,29304,29526,29765,30100,30561,31121
LSHTM,19,7,2022,7,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,25886,26426,26795,27070,27360,27586,27800,27949,28157,28348,28544,28736,28960,29186,29425,29695,30014,30487,31037
LSHTM,19,7,2022,8,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,25883,26364,26743,27101,27362,27560,27786,27945,28133,28336,28557,28781,29009,29261,29473,29751,30075,30502,31116
LSHTM,19,7,2022,9,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,26057,26515,26881,27220,27517,27747,27977,28166,28350,28543,28749,29025,29235,29440,29731,30020,30333,30710,31390
LSHTM,19,7,2022,10,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,26444,26880,27255,27604,27878,28129,28388,28611,28820,29018,29191,29436,29687,29941,30229,30486,30802,31276,31899
LSHTM,19,7,2022,11,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,27056,27531,27905,28254,28518,28805,29059,29288,29522,29720,29966,30175,30433,30701,30957,31235,31618,32070,32797
LSHTM,19,7,2022,12,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,27938,28504,28866,29171,29463,29763,30034,30285,30538,30729,30987,31221,31509,31743,31993,32300,32783,33244,33933
LSHTM,19,7,2022,13,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,29117,29631,30102,30422,30745,31053,31324,31603,31852,32116,32326,32577,32824,33098,33401,33782,34232,34836,35551
LSHTM,19,7,2022,14,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,30555,31095,31580,32000,32372,32697,32978,33236,33522,33760,33970,34230,34515,34834,35161,35540,36050,36682,37510
LSHTM,19,7,2022,15,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,32317,32968,33424,33921,34305,34639,34915,35199,35465,35715,35939,36249,36552,36897,37244,37670,38234,38879,39752
LSHTM,19,7,2022,16,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,34358,35086,35588,36077,36510,36824,37132,37402,37727,38013,38268,38590,38917,39226,39577,40076,40695,41406,42278
LSHTM,19,7,2022,17,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,36689,37463,38063,38551,38922,39314,39649,39955,40237,40563,40913,41206,41495,41856,42263,42767,43412,44143,45235
LSHTM,19,7,2022,18,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,39259,40039,40743,41250,41609,42057,42388,42707,43029,43344,43652,43963,44325,44758,45245,45734,46327,47080,48227
LSHTM,19,7,2022,19,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,41933,42842,43519,44040,44508,44895,45246,45610,45950,46267,46594,46944,47388,47797,48347,48875,49447,50198,51332
LSHTM,19,7,2022,20,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,44789,45763,46405,46923,47372,47866,48258,48600,48941,49295,49710,50087,50483,50948,51458,52009,52712,53423,54524
LSHTM,19,7,2022,21,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,47611,48578,49275,49898,50325,50776,51182,51583,51992,52409,52791,53213,53644,54071,54560,55165,55855,56678,57927
LSHTM,19,7,2022,22,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,50332,51390,52190,52722,53227,53627,54108,54494,54989,55361,55814,56212,56659,57110,57560,58250,58884,59723,61132
LSHTM,19,7,2022,23,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,52987,54050,54824,55439,55974,56459,56845,57304,57768,58206,58639,59055,59476,59921,60528,61161,61937,62683,64150
LSHTM,19,7,2022,24,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,55421,56595,57304,58020,58538,59040,59466,59915,60309,60790,61198,61661,62102,62612,63157,63801,64571,65444,66905
LSHTM,19,7,2022,25,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,57572,58828,59575,60292,60811,61309,61788,62225,62624,63088,63554,63961,64479,65002,65547,66056,66847,67922,69479
LSHTM,19,7,2022,26,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,59577,60698,61520,62127,62723,63255,63645,64173,64675,65160,65633,66108,66597,67108,67576,68129,69030,69958,71563
LSHTM,19,7,2022,27,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,60974,62128,62996,63669,64278,64858,65357,65816,66317,66803,67316,67872,68295,68886,69450,70142,70926,71838,73542
LSHTM,19,7,2022,28,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,61776,62996,63840,64691,65461,66053,66593,67069,67604,68106,68742,69289,69831,70427,71129,71936,72761,73981,75732
LSHTM,19,7,2022,29,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,61556,63173,64190,65152,66021,66684,67346,68043,68772,69343,69966,70572,71149,71916,72752,73728,74686,75953,78134
LSHTM,19,7,2022,30,6,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,60379,62519,63900,65134,66044,66929,67862,68670,69533,70282,71064,71794,72464,73363,74449,75470,76679,78323,80760
LSHTM,19,7,2022,1,7,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,58531,61123,63088,64525,65765,66850,67822,68823,69860,70925,71924,72748,73808,74895,76163,77313,79015,80832,83982
LSHTM,19,7,2022,2,7,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,56289,59580,61750,63333,64872,66036,67547,68733,70047,71157,72360,73674,75086,76397,77988,79507,81663,84047,88288
LSHTM,19,7,2022,3,7,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,53693,57462,59918,61971,63662,65303,66860,68511,69760,71283,72751,74440,76149,78076,79843,81926,84046,87564,93437
LSHTM,19,7,2022,4,7,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,51270,54775,57853,60073,62309,64159,66096,67865,69526,71180,72956,75170,77394,79632,81890,84322,87491,91613,98479
LSHTM,19,7,2022,5,7,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,48376,52353,55539,58326,60800,63294,65197,67283,69053,71022,73338,75743,78352,80977,83693,87024,90953,96192,104077
LSHTM,19,7,2022,6,7,2022,South East,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,45562,49844,53312,56492,59214,61783,64262,66497,68531,70992,73511,76280,79201,82352,85904,89622,94760,100949,111310
LSHTM,19,7,2022,14,4,2022,South East,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.68952995,0.7005887,0.70715385,0.7130666,0.71810925,0.7227722,0.7261619,0.7299288,0.7337673,0.7370475,0.7408492,0.744005,0.7475659,0.7518936,0.75635525,0.7617596,0.76796655,0.7758275,0.7886174
LSHTM,19,7,2022,15,4,2022,South East,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.6745755,0.6860047,0.6928344,0.698985,0.704333,0.7086507,0.71302935,0.7173196,0.72114915,0.725616,0.72967795,0.7325778,0.736694,0.7407222,0.7452225,0.7507054,0.7568743,0.7649572,0.7797173
LSHTM,19,7,2022,16,4,2022,South East,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.66380645,0.6750367,0.68409285,0.6901072,0.6952155,0.7008089,0.70584435,0.7105058,0.71432355,0.7187945,0.7226427,0.7269468,0.73132415,0.7356598,0.74029225,0.7454148,0.7520631,0.7607898,0.77726495
LSHTM,19,7,2022,17,4,2022,South East,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.6596562,0.6712845,0.6811638,0.6878016,0.6936545,0.6986195,0.7041651,0.7088928,0.71320515,0.7180225,0.72206485,0.7264636,0.7321228,0.7362509,0.74115225,0.7466572,0.75428325,0.7647097,0.7794477
LSHTM,19,7,2022,18,4,2022,South East,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.66112205,0.6757777,0.6839088,0.6911904,0.69740075,0.7027454,0.70840235,0.713531,0.7183868,0.7229215,0.7281007,0.7334006,0.7378699,0.7433282,0.74849925,0.7547738,0.76285175,0.7735877,0.79016955
LSHTM,19,7,2022,19,4,2022,South East,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.67107995,0.6841094,0.69458375000000006,0.7020788,0.70906875,0.7139667,0.71943355,0.7244486,0.72933805,0.7351475,0.7402588,0.7454762,0.7501968,0.755559,0.76210325,0.7681968,0.7769315,0.7881201,0.8050038
LSHTM,19,7,2022,20,4,2022,South East,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.6856248,0.7002117,0.71143425,0.718553,0.72610825,0.7320764,0.73684275,0.74282,0.7476452,0.7527645,0.75804335,0.7632824,0.7691795,0.7747997,0.7807635,0.7876172,0.79639375,0.8080411,0.82478205
LSHTM,19,7,2022,21,4,2022,South East,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.70856215,0.7230032,0.73309135,0.7424016,0.74932625,0.7555212,0.76086525,0.7666666,0.7715344,0.776098,0.78126545,0.7870592,0.7923556,0.7988074,0.80473975,0.8129678,0.82095445,0.8321813,0.8503553
LSHTM,19,7,2022,22,4,2022,South East,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.7373434,0.7518979,0.76183245,0.7699368,0.7779735,0.7841871,0.7895532,0.7945214,0.7995561,0.8053475,0.81019805,0.8152842,0.8204861,0.8271722,0.8329915,0.8411398,0.85106605,0.8613219,0.8780653
LSHTM,19,7,2022,23,4,2022,South East,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.77084125,0.7842474,0.7962145,0.8032642,0.80944175,0.8161072,0.82177445,0.8268762,0.8320528,0.836571,0.84326525,0.8484564,0.85302265,0.8587262,0.86446675,0.8725728,0.88223465,0.8928916,0.9071307
LSHTM,19,7,2022,24,4,2022,South East,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.80775735,0.8202368,0.83021845,0.8385598,0.84512,0.8518385,0.8572854,0.8614988,0.86699475,0.872284,0.8770438,0.8820488,0.8879549,0.8930493,0.89879025,0.9054896,0.91473905,0.9252489,0.9409371
LSHTM,19,7,2022,25,4,2022,South East,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.8437849,0.8582072,0.86694185,0.8745792,0.88166575,0.8875015,0.89341885,0.897481,0.90186935,0.9071785,0.91246315,0.9166672,0.9213065,0.9274013,0.93419975,0.9407578,0.9484671,0.9578739,0.97369315
LSHTM,19,7,2022,26,4,2022,South East,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.8784399,0.894185,0.9028904,0.9103652,0.91687475,0.9217239,0.9264892,0.9309016,0.9357642,0.9410135,0.9457224,0.9506528,0.9558121,0.9607722,0.9673035,0.9736154,0.9806857,0.9908833,1.006214
LSHTM,19,7,2022,27,4,2022,South East,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9118465,0.9269659,0.9345961,0.9414604,0.9479245,0.9535034,0.95841295,0.9629966,0.9671694,0.971316,0.97618975,0.9811062,0.98657665,0.992078,0.9974755,1.002836,1.0105435,1.021291,1.0363315
LSHTM,19,7,2022,28,4,2022,South East,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.94164805,0.9527066,0.9614921,0.969193,0.9743665,0.9805413,0.9849165,0.9892656,0.99401335,0.9980475,1.0029825,1.007878,1.0125205,1.016924,1.0220925,1.02802,1.0366145,1.0449,1.061487
LSHTM,19,7,2022,29,4,2022,South East,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9646432,0.9743593,0.9828873,0.9887014,0.9950415,1.000521,1.0054,1.010126,1.013874,1.018535,1.02284,1.027614,1.0318145,1.036152,1.04183,1.047362,1.05423,1.064606,1.07976
LSHTM,19,7,2022,30,4,2022,South East,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9786724,0.9896848,0.9965123,1.00316,1.00834,1.013579,1.0186565,1.022852,1.026891,1.03096,1.03489,1.039588,1.0444375,1.049099,1.053735,1.059958,1.066773,1.076299,1.0904805
LSHTM,19,7,2022,1,5,2022,South East,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9834833,0.9957365,1.00438,1.01023,1.015475,1.019981,1.023636,1.027676,1.0316355,1.035965,1.0402845,1.044124,1.049334,1.053822,1.058005,1.062914,1.069715,1.080037,1.0928475
LSHTM,19,7,2022,2,5,2022,South East,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.98184365,0.9938991,1.0013295,1.007414,1.01284,1.017492,1.02184,1.02631,1.0297785,1.03429,1.0381285,1.041536,1.045541,1.049602,1.05391,1.058912,1.065483,1.073892,1.086929
